CourseID,ReadStat,Rate1,Rate2,Rate3,Rate4,Rate5,Sum,NewEnrolled,UpdateDate,Upd_monthes,Orig_Price,Curr_Price,Discount,Time
1208638, OK,7,14,86,575,1454,2136,11052, 7/2020,0,639.99,383.99,40, 2020-07-09 16:36:42 
851712, OK,478,799,5335,23995,46858,77465,326363, 12/2019,7,799.99,479.99,40, 2020-07-09 16:36:44 
833442, OK,102,159,983,4892,10859,16995,82488, 7/2020,0,599.99,359.99,40, 2020-07-09 16:36:45 
719002, OK,142,175,1096,4956,8844,15213,61481, 4/2018,27,639.99,383.99,40, 2020-07-09 16:36:47 
832862, OK,8,21,93,448,1312,1882,9475, 6/2017,37,559.99,335.99,40, 2020-07-09 16:36:49 
625204, OK,547,1100,8825,48381,116099,174952,575132, 7/2020,0,799.99,479.99,40, 2020-07-09 16:36:51 
164554, OK,19,38,212,931,1928,3128,20980, 6/2019,13,139.99,83.99,40, 2020-07-09 16:36:53 
764164, OK,389,660,4365,18314,37445,61173,266939, 5/2020,2,799.99,479.99,40, 2020-07-09 16:36:55 
446134, OK,117,204,1027,3272,6608,11228,64881, 1/2018,30,799.99,479.99,40, 2020-07-09 16:36:57 
701634, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,48033, 0/0, NaN ,0,0,0, 2020-07-09 16:36:59 
866696, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,31119, 0/0, NaN ,0,0,0, 2020-07-09 16:37:01 
720356, OK,2,9,16,54,60,141,1183, 4/2016,51,779.99,467.99,40, 2020-07-09 16:37:02 
1107986, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 16:37:04 
772618, OK,113,235,910,2393,3764,7415,112035, 12/2018,19,79.99,47.99,40, 2020-07-09 16:37:06 
542254, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 16:37:08 
928040, OK,6,2,9,30,41,88,739, 12/2016,43,579.99,347.99,40, 2020-07-09 16:37:10 
369132, OK,6,9,18,65,154,252,2103, 1/2015,66,579.99,347.99,40, 2020-07-09 16:37:14 
777654, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,31034, 0/0, NaN ,0,0,0, 2020-07-09 16:37:16 
1161118, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 16:37:17 
267286, OK,1,4,14,20,40,79,2870, 9/2015,58,139.99,83.99,40, 2020-07-09 16:37:19 
1093608, OK,7,9,57,142,200,415,22149, 11/2017,32,799.99,479.99,40, 2020-07-09 16:37:21 
289230, OK,130,212,1179,4977,12264,18762,83907, 12/2015,55,699.99,419.99,40, 2020-07-09 16:37:23 
364426, OK,163,265,1373,8051,28127,37979,147293, 8/2015,59,699.99,419.99,40, 2020-07-09 16:37:25 
1039062, OK,14,33,223,1219,3227,4716,22053, 7/2020,0,299.99,179.99,40, 2020-07-09 16:37:26 
437398, OK,280,479,2788,12154,25503,41204,185383, 3/2020,4,799.99,479.99,40, 2020-07-09 16:37:28 
861624, OK,34,86,532,2520,5480,8652,34890, 7/2020,0,319.99,191.99,40, 2020-07-09 16:37:30 
461160, OK,211,395,1659,6367,14722,23354,101247, 12/2016,43,779.99,467.99,40, 2020-07-09 16:37:32 
947098, OK,45,116,831,4525,9346,14863,69060, 7/2020,0,739.99,443.99,40, 2020-07-09 16:37:34 
781532, OK,48,95,477,2198,6345,9163,64017, 7/2020,0,559.99,335.99,40, 2020-07-09 16:37:35 
705264, OK,266,553,3318,16517,37355,58009,193180, 7/2020,0,719.99,431.99,40, 2020-07-09 16:37:37 
1145430, OK,6,14,42,272,947,1281,11077, 7/2020,0,479.99,287.99,40, 2020-07-09 16:37:39 
806922, OK,386,502,2162,7932,13495,24477,85594, 4/2018,27,759.99,455.99,40, 2020-07-09 16:37:41 
1109926, URL_problem (400) ,,,,,,,,,,,,,
1134456, OK,1,1,8,13,23,46,6497, 12/2019,7,99.99,59.99,40, 2020-07-09 16:37:45 
552598, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 16:37:47 
56585, OK,4,8,31,46,54,143,2388, 0/0, NaN ,79.99,47.99,40, 2020-07-09 16:37:49 
674040, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 16:37:51 
19260, OK,1,6,3,16,32,58,1468, 0/0, NaN ,79.99,47.99,40, 2020-07-09 16:37:54 
944156, OK,6,3,8,6,2,25,1062, 0/0, NaN ,119.99,71.99,40, 2020-07-09 16:37:59 
742712, OK,2,0,7,14,31,54,1183, 1/2016,54,139.99,83.99,40, 2020-07-09 16:38:02 
1193538, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 16:38:04 
228934, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 16:38:09 
65355, OK,0,1,6,25,61,93,1241, 6/2014,73,199.99,119.99,40, 2020-07-09 16:38:11 
814848, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 16:38:14 
1021594, OK,3,0,1,0,2,6,817, 11/2016,44,159.99,95.99,40, 2020-07-09 16:38:17 
548068, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,71605, 0/0, NaN ,0,0,0, 2020-07-09 16:38:19 
738552, OK,1,2,8,14,25,50,857, 4/2020,3,79.99,47.99,40, 2020-07-09 16:38:21 
128384, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 16:38:24 
610202, OK,0,0,0,2,1,3,887, 0/0, NaN ,479.99,287.99,40, 2020-07-09 16:38:27 
856968, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,5241, 0/0, NaN ,0,0,0, 2020-07-09 16:38:29 
352774, OK,123,131,317,600,728,1899,13513, 1/2019,18,79.99,47.99,40, 2020-07-09 16:38:31 
130694, OK,2,3,3,9,7,24,1872, 12/2013,79,79.99,47.99,40, 2020-07-09 16:38:33 
1179104, OK,4,0,5,4,12,25,235, 4/2017,39,799.99,479.99,40, 2020-07-09 16:38:37 
425084, OK,2,10,38,116,93,259,1763, 9/2016,46,239.99,143.99,40, 2020-07-09 16:38:39 
1016650, OK,1,1,3,0,1,6,603, 11/2016,44,159.99,95.99,40, 2020-07-09 16:38:47 
1152012, OK,12,25,51,58,42,188,759, 11/2018,20,139.99,83.99,40, 2020-07-09 16:38:52 
673196, OK,1,3,13,13,23,53,1109, 7/2016,48,579.99,347.99,40, 2020-07-09 16:38:59 
519952, OK,9,11,64,139,341,564,12794, 12/2018,19,399.99,239.99,40, 2020-07-09 16:39:01 
846156, OK,0,4,6,19,25,54,5301, 11/2019,8,799.99,479.99,40, 2020-07-09 16:39:05 
599504, OK,10,9,21,59,77,176,2736, 12/2017,31,199.99,119.99,40, 2020-07-09 16:39:07 
710486, OK,1,1,11,13,27,53,1772, 4/2016,51,79.99,47.99,40, 2020-07-09 16:39:10 
766592, OK,33,61,196,422,620,1332,30117, 8/2018,23,799.99,479.99,40, 2020-07-09 16:39:12 
859446, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 16:39:13 
450068, OK,2,5,6,12,30,55,2389, 3/2015,64,79.99,47.99,40, 2020-07-09 16:39:16 
130064, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,203319, 0/0, NaN ,0,0,0, 2020-07-09 16:39:18 
382786, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,51970, 0/0, NaN ,0,0,0, 2020-07-09 16:39:20 
94432, OK,36,80,365,783,940,2204,64194, 7/2019,12,79.99,47.99,40, 2020-07-09 16:39:22 
688872, OK,10,4,25,24,37,100,2048, 12/2015,55,299.99,179.99,40, 2020-07-09 16:39:23 
297390, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,28698, 0/0, NaN ,0,0,0, 2020-07-09 16:39:26 
495678, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 16:39:27 
988982, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,16015, 0/0, NaN ,0,0,0, 2020-07-09 16:39:30 
722754, OK,0,3,0,4,5,12,1748, 3/2016,52,239.99,143.99,40, 2020-07-09 16:39:31 
563668, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,26596, 0/0, NaN ,0,0,0, 2020-07-09 16:39:33 
661878, OK,3,1,20,38,63,125,871, 12/2018,19,119.99,71.99,40, 2020-07-09 16:39:35 
1160196, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,5410, 0/0, NaN ,0,0,0, 2020-07-09 16:39:38 
335280, OK,1,1,1,10,39,52,1512, 8/2016,47,239.99,143.99,40, 2020-07-09 16:39:40 
957362, OK,4,3,5,2,7,21,1244, 9/2016,46,179.99,107.99,40, 2020-07-09 16:39:42 
688874, OK,4,3,14,12,14,47,1754, 1/2016,54,259.99,155.99,40, 2020-07-09 16:39:44 
343816, OK,7,9,52,80,81,229,39415, 7/2020,0,439.99,263.99,40, 2020-07-09 16:39:46 
1127988, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 16:39:48 
1079624, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,11560, 0/0, NaN ,0,0,0, 2020-07-09 16:39:50 
746790, OK,1,3,9,24,24,61,1665, 3/2016,52,79.99,47.99,40, 2020-07-09 16:39:52 
1106646, OK,12,22,81,165,309,589,12951, 6/2020,1,239.99,143.99,40, 2020-07-09 16:39:53 
647564, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 16:39:55 
963378, OK,1,2,2,2,77,84,428, 9/2016,46,119.99,71.99,40, 2020-07-09 16:39:57 
1239022, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 16:39:59 
650222, OK,3,3,8,19,35,68,1653, 11/2019,8,599.99,359.99,40, 2020-07-09 16:40:01 
565384, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 16:40:02 
784544, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,37388, 0/0, NaN ,0,0,0, 2020-07-09 16:40:04 
340844, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,50658, 0/0, NaN ,0,0,0, 2020-07-09 16:40:06 
1227322, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,67370, 0/0, NaN ,0,0,0, 2020-07-09 16:40:08 
792703, OK,1,2,10,25,43,81,1283, 4/2016,51,479.99,287.99,40, 2020-07-09 16:40:10 
1246622, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,18887, 0/0, NaN ,0,0,0, 2020-07-09 16:40:14 
679158, OK,0,1,4,9,12,26,2497, 2/2019,17,799.99,479.99,40, 2020-07-09 16:40:19 
808622, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,52326, 0/0, NaN ,0,0,0, 2020-07-09 16:40:24 
1248974, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,37979, 0/0, NaN ,0,0,0, 2020-07-09 16:40:26 
1090870, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 16:40:32 
1041426, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,48688, 0/0, NaN ,0,0,0, 2020-07-09 16:40:40 
909244, OK,73,107,366,487,1294,2327,34275, 3/2018,28,799.99,479.99,40, 2020-07-09 16:40:42 
1102962, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 16:40:46 
405926, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,304923, 0/0, NaN ,0,0,0, 2020-07-09 16:40:48 
186096, OK,3,2,18,36,72,131,2828, 10/2016,45,779.99,467.99,40, 2020-07-09 16:40:51 
832478, OK,11,16,38,90,76,231,1708, 12/2016,43,79.99,47.99,40, 2020-07-09 16:40:53 
708578, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,117458, 0/0, NaN ,0,0,0, 2020-07-09 16:40:54 
667992, OK,18,34,105,245,281,683,3067, 1/2017,42,499.99,299.99,40, 2020-07-09 17:11:16 
1050632, OK,45,52,194,350,547,1188,18254, 04/2018,27,79.99,47.99,40, 2020-07-09 17:11:19 
380178, OK,3,10,29,93,105,240,8588, 8/2016,47,79.99,47.99,40, 2020-07-09 17:11:21 
924216, OK,0,1,5,15,7,28,579, 9/2016,46,699.99,419.99,40, 2020-07-09 17:11:24 
1038538, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 17:11:26 
421018, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 17:11:28 
768612, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 17:11:29 
764076, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 17:11:31 
59535, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,28744, 0/0, NaN ,0,0,0, 2020-07-09 17:11:33 
1063430, OK,2,3,12,49,53,119,805, 6/2017,37,659.99,395.99,40, 2020-07-09 17:11:36 
967424, OK,0,1,2,0,0,3,907, 9/2016,46,139.99,83.99,40, 2020-07-09 17:11:40 
520302, OK,0,8,29,40,46,123,1632, 6/2015,61,319.99,191.99,40, 2020-07-09 17:11:43 
774648, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 17:11:44 
1116366, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,26838, 0/0, NaN ,0,0,0, 2020-07-09 17:11:46 
523312, OK,2,1,13,32,40,88,1252, 2/2017,41,399.99,239.99,40, 2020-07-09 17:11:48 
884988, OK,5,1,15,87,350,458,2068, 7/2017,36,319.99,191.99,40, 2020-07-09 17:11:50 
1211366, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,23968, 0/0, NaN ,0,0,0, 2020-07-09 17:11:52 
904890, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 17:11:54 
255878, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,5649, 0/0, NaN ,0,0,0, 2020-07-09 17:11:56 
1052518, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 17:11:57 
824412, OK,1,0,2,5,8,16,1092, 5/2016,50,399.99,239.99,40, 2020-07-09 17:11:59 
425086, OK,17,31,194,422,390,1054,5169, 11/2016,44,339.99,203.99,40, 2020-07-09 17:12:01 
420982, OK,1,6,2,19,43,71,1986, 4/2015,63,779.99,467.99,40, 2020-07-09 17:12:04 
552594, OK,10,24,79,195,190,498,2253, 6/2016,49,119.99,71.99,40, 2020-07-09 17:12:06 
477250, OK,2,2,13,13,23,53,1381, 4/2015,63,99.99,59.99,40, 2020-07-09 17:12:08 
1075570, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,12312, 0/0, NaN ,0,0,0, 2020-07-09 17:12:10 
92194, OK,9,9,15,32,50,115,3518, 12/2013,79,199.99,119.99,40, 2020-07-09 17:12:13 
699618, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,37903, 0/0, NaN ,0,0,0, 2020-07-09 17:12:15 
467426, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 17:12:17 
1166070, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,69728, 0/0, NaN ,0,0,0, 2020-07-09 17:12:19 
1005610, OK,3,2,4,13,11,33,802, 11/2019,8,79.99,47.99,40, 2020-07-09 17:12:22 
922750, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,9336, 0/0, NaN ,0,0,0, 2020-07-09 17:12:25 
1201054, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,25154, 0/0, NaN ,0,0,0, 2020-07-09 17:12:28 
177912, OK,7,10,20,38,43,118,2047, 1/2017,42,199.99,119.99,40, 2020-07-09 17:12:30 
596192, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 17:12:32 
1031780, OK,5,5,25,67,126,228,9688, 11/2019,8,219.99,131.99,40, 2020-07-09 17:12:36 
511934, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    ,83521, 0/0, NaN ,0,0,0, 2020-07-09 17:12:38 
1194232, OK,9,25,29,33,46,142,932, 8/2017,35,799.99,479.99,40, 2020-07-09 17:12:42 
1131732, OK,0,0,3,20,53,76,324, 4/2019,15,119.99,71.99,40, 2020-07-09 17:12:47 
693726, OK,4,0,12,12,20,48,526, 1/2016,54,379.99,227.99,40, 2020-07-09 17:12:52 
365426, NoRates, NaN, NaN, NaN, NaN, NaN, NaN    , NaN    , 0/0, NaN , NaN, NaN, NaN , 2020-07-09 17:12:59 
260444, OK,7,6,6,11,22,52,1058, 7/2014,72,79.99,47.99,40, 2020-07-09 17:13:01 
12975, OK,6,6,21,69,111,213,2156, 1/2018,30,799.99,479.99,40, 2020-07-09 17:13:03 
499904, OK,1,0,7,4,5,17,1559, 7/2015,60,119.99,71.99,40, 2020-07-09 17:13:12 
